,,,,Longitude,Latitude
,,,,-2.758366,51.434742
,,,,-2.758618,51.432582
,,,,-2.758618,51.432582
,,,,-2.758618,51.432582
,,,,-2.755847,51.433769
,,,,-2.758618,51.432582
,,,,-2.757278,51.4342
,,,,-2.758618,51.432582
,,,,-2.755847,51.433769
,,,,-2.758453,51.437421
,,,,-2.755847,51.433769
,,,,-2.760343,51.436869
,,,,-2.761028,51.433915
,,,,-2.764084,51.434282
,,,,-2.772102,51.432044
,,,,-2.768778,51.431958
,,,,-2.762004,51.436399
,,,,-2.765074,51.432432
,,,,-2.765074,51.432432
,,,,-2.768778,51.431958
,,,,-2.759751,51.434103
,,,,-2.764339,51.435809
,,,,-2.770359,51.434457
,,,,-2.774457,51.431822
,,,,-2.774457,51.431822
,,,,-2.775336,51.43018
,,,,-2.775231,51.427384
,,,,-2.77792,51.42903
,,,,-2.758531,51.431656
,,,,-2.767894,51.429878
,,,,-2.767894,51.429878
,,,,-2.772288,51.425164
,,,,-2.776125,51.421551
,,,,-2.742569,51.430212
,,,,-2.742519,51.429799
,,,,-2.745213,51.43096
,,,,-2.745213,51.43096
,,,,-2.752767,51.430201
,,,,-2.752767,51.430201
,,,,-2.752767,51.430201
,,,,-2.768799,51.424666
,,,,-2.768799,51.424666
,,,,-2.768799,51.424666
,,,,-2.768184,51.425731
,,,,-2.761947,51.426896
,,,,-2.757102,51.424427
,,,,-2.757102,51.424427
,,,,-2.758635,51.424966
,,,,-2.757115,51.433059
,,,,-2.752905,51.424571
,,,,-2.752905,51.424571
,,,,-2.747286,51.434588
,,,,-2.749415,51.433666
,,,,-2.75376,51.433728
,,,,-2.747711,51.435026
,,,,-2.746965,51.435166
,,,,-2.751942,51.435152
,,,,-2.749415,51.433666
,,,,-2.756113,51.434226
,,,,-2.849798,51.426741
,,,,-2.849798,51.426741
,,,,-2.844577,51.432183
,,,,-2.847435,51.426506
,,,,-2.842653,51.432403
,,,,-2.842653,51.432403
,,,,-2.847452,51.42977
,,,,-2.864038,51.429029
,,,,-2.868247,51.427208
,,,,-2.85958,51.427569
,,,,-2.85958,51.427569
,,,,-2.861984,51.430734
,,,,-2.861984,51.430734
,,,,-2.860958,51.42817
,,,,-2.860958,51.42817
,,,,-2.853689,51.430993
,,,,-2.855007,51.426083
,,,,-2.85814,51.429791
,,,,-2.85814,51.429791
,,,,-2.857547,51.431118
,,,,-2.855602,51.43097
,,,,-2.857547,51.431118
,,,,-2.859557,51.428621
,,,,-2.856627,51.428085
,,,,-2.854677,51.42845
,,,,-2.856627,51.428085
,,,,-2.854677,51.42845
,,,,-2.738937,51.411982
,,,,-2.738706,51.414591
,,,,-2.738706,51.414591
,,,,-2.743959,51.413946
,,,,-2.748603,51.417459
,,,,-2.746329,51.419119
,,,,-2.745857,51.416596
,,,,-2.743165,51.412881
,,,,-2.752105,51.402169
,,,,-2.709706,51.391589
,,,,-2.725224,51.419504
,,,,-2.725472,51.418801
,,,,-2.679775,51.410443
,,,,-2.725224,51.419504
,,,,-2.725224,51.419504
,,,,-2.809955,51.383548
,,,,-2.783942,51.386701
,,,,-2.809955,51.383548
,,,,-2.77843,51.38458
,,,,-2.808373,51.383496
,,,,-2.808373,51.383496
,,,,-2.808373,51.383496
,,,,-2.811878,51.381772
,,,,-2.778121,51.390058
,,,,-2.78796,51.38555
,,,,-2.784762,51.387604
,,,,-2.804357,51.395402
,,,,-2.828758,51.394305
,,,,-2.788157,51.393641
,,,,-2.824169,51.390894
,,,,-2.812528,51.385229
,,,,-2.81325,51.384595
,,,,-2.817484,51.385123
,,,,-2.814631,51.385503
,,,,-2.817484,51.385123
,,,,-2.81325,51.384595
,,,,-2.81325,51.384595
,,,,-2.81325,51.384595
,,,,-2.838744,51.417694
,,,,-2.832091,51.39581
,,,,-2.838744,51.417694
,,,,-2.838744,51.417694
,,,,-2.832091,51.39581
,,,,-2.833237,51.392394
,,,,-2.849445,51.42241
,,,,-2.827152,51.391295
,,,,-2.819155,51.386937
,,,,-2.819155,51.386937
,,,,-2.819155,51.386937
,,,,-2.825116,51.390815
,,,,-2.822146,51.388642
,,,,-2.813912,51.383035
,,,,-2.813912,51.383035
,,,,-2.822195,51.38661
,,,,-2.822195,51.38661
,,,,-2.823904,51.384107
,,,,-2.663651,51.388209
,,,,-2.640037,51.404552
,,,,-2.641025,51.414519
,,,,-2.641025,51.414519
,,,,-2.603367,51.39393
,,,,-2.640037,51.404552
,,,,-2.641025,51.414519
,,,,-2.641025,51.414519
,,,,-2.623053,51.403061
,,,,-2.66171,51.382186
,,,,-2.641025,51.414519
,,,,-2.661698,51.382348
,,,,-2.641025,51.414519
,,,,-2.640037,51.404552
,,,,-2.636861,51.399462
,,,,-2.636861,51.399462
,,,,-2.649167,51.409672
,,,,-2.663651,51.388209
,,,,-2.639755,51.39567
,,,,-2.640037,51.404552
,,,,-2.639755,51.39567
,,,,-2.6802,51.386747
,,,,-2.658086,51.359898
,,,,-2.758234,51.360695
,,,,-2.764108,51.358948
,,,,-2.762468,51.35797
,,,,-2.724849,51.366733
,,,,-2.712932,51.371707
,,,,-2.703315,51.385352
,,,,-2.715457,51.389882
,,,,-2.697755,51.350488
,,,,-2.724849,51.366733
,,,,-2.771498,51.366282
,,,,-2.723741,51.365661
,,,,-2.71285,51.385851
,,,,-2.69567,51.354106
,,,,-2.700616,51.374227
,,,,-2.71285,51.385851
,,,,-2.71285,51.385851
,,,,-2.71285,51.385851
,,,,-2.699181,51.350749
,,,,-2.703315,51.385352
,,,,-2.71285,51.385851
,,,,-2.71285,51.385851
,,,,-2.71285,51.385851
,,,,-2.71285,51.385851
,,,,-2.754561,51.36445
,,,,-2.71285,51.385851
,,,,-2.700906,51.367823
,,,,-2.715482,51.369407
,,,,-2.808356,51.371905
,,,,-2.761991,51.377638
,,,,-2.808356,51.371905
,,,,-2.800311,51.375198
,,,,-2.805204,51.378122
,,,,-2.810895,51.380646
,,,,-2.805204,51.378122
,,,,-2.792607,51.370035
,,,,-2.810895,51.380646
,,,,-2.810895,51.380646
,,,,-2.808356,51.371905
,,,,-2.804896,51.36711
,,,,-2.819495,51.371432
,,,,-2.819495,51.371432
,,,,-2.812898,51.366389
,,,,-2.819495,51.371432
,,,,-2.810189,51.376452
,,,,-2.810065,51.370275
,,,,-2.838598,51.376701
,,,,-2.808577,51.369773
,,,,-2.823403,51.37225
,,,,-2.808577,51.369773
,,,,-2.810189,51.376452
,,,,-2.813636,51.371563
,,,,-2.804788,51.362623
,,,,-2.915673,51.376286
,,,,-2.858216,51.376244
,,,,-2.865165,51.366104
,,,,-2.852591,51.365792
,,,,-2.954294,51.366626
,,,,-2.950507,51.366225
,,,,-2.93268,51.369012
,,,,-2.960307,51.367045
,,,,-2.965237,51.364468
,,,,-2.93268,51.369012
,,,,-2.912363,51.373821
,,,,-2.911928,51.372943
,,,,-2.913349,51.372842
,,,,-2.911726,51.371452
,,,,-2.912345,51.370063
,,,,-2.911726,51.371452
,,,,-2.909488,51.369419
,,,,-2.909488,51.369419
,,,,-2.90838,51.367144
,,,,-2.909488,51.369419
,,,,-2.909488,51.369419
,,,,-2.926611,51.369375
,,,,-2.919371,51.366501
,,,,-2.920653,51.365978
,,,,-2.909549,51.360895
,,,,-2.912824,51.368135
,,,,-2.911694,51.364025
,,,,-2.91396,51.369609
,,,,-2.911848,51.365292
,,,,-2.911848,51.365292
,,,,-2.908663,51.365487
,,,,-2.916602,51.367413
,,,,-2.911848,51.365292
,,,,-2.91505,51.368801
,,,,-2.911694,51.364025
,,,,-2.911848,51.365292
,,,,-2.909549,51.360895
,,,,-2.911694,51.364025
,,,,-2.909549,51.360895
,,,,-2.91678,51.364102
,,,,-2.91678,51.364102
,,,,-2.91678,51.364102
,,,,-2.91678,51.364102
,,,,-2.916153,51.365069
,,,,-2.913365,51.364974
,,,,-2.916153,51.365069
,,,,-2.91678,51.364102
,,,,-2.91678,51.364102
,,,,-2.915197,51.366839
,,,,-2.915197,51.366839
,,,,-2.917321,51.366022
,,,,-2.916153,51.365069
,,,,-2.91678,51.364102
,,,,-2.92806,51.362871
,,,,-2.925176,51.36017
,,,,-2.926725,51.360796
,,,,-2.93062,51.360216
,,,,-2.93062,51.360216
,,,,-2.934551,51.35648
,,,,-2.93062,51.360216
,,,,-2.934551,51.35648
,,,,-2.933992,51.356539
,,,,-2.934551,51.35648
,,,,-2.934551,51.35648
,,,,-2.928164,51.361648
,,,,-2.928164,51.361648
,,,,-2.915426,51.36102
,,,,-2.919134,51.359723
,,,,-2.914536,51.362501
,,,,-2.919134,51.359723
,,,,-2.916264,51.362695
,,,,-2.919134,51.359723
,,,,-2.919134,51.359723
,,,,-2.919325,51.362068
,,,,-2.919134,51.359723
,,,,-2.919134,51.359723
,,,,-2.919134,51.359723
,,,,-2.919636,51.36113
,,,,-2.923278,51.357208
,,,,-2.921887,51.358065
,,,,-2.91479,51.35652
,,,,-2.921581,51.360684
,,,,-2.913372,51.356702
,,,,-2.91479,51.35652
,,,,-2.91479,51.35652
,,,,-2.921581,51.360684
,,,,-2.919016,51.355237
,,,,-2.927565,51.354045
,,,,-2.927729,51.352893
,,,,-2.927565,51.354045
,,,,-2.927565,51.354045
,,,,-2.927565,51.354045
,,,,-2.926578,51.352084
,,,,-2.930273,51.353008
,,,,-2.931898,51.35241
,,,,-2.926578,51.352084
,,,,-2.926578,51.352084
,,,,-2.929408,51.353545
,,,,-2.931898,51.35241
,,,,-2.941817,51.352241
,,,,-2.942259,51.352094
,,,,-2.939631,51.349948
,,,,-2.942265,51.353766
,,,,-2.939631,51.349948
,,,,-2.938667,51.350576
,,,,-2.942142,51.347778
,,,,-2.950365,51.350347
,,,,-2.950162,51.349512
,,,,-2.944583,51.353361
,,,,-2.950365,51.350347
,,,,-2.94885,51.34928
,,,,-2.950501,51.352054
,,,,-2.953826,51.351038
,,,,-2.944583,51.353361
,,,,-2.953826,51.351038
,,,,-2.951481,51.349447
,,,,-2.953826,51.351038
,,,,-2.951063,51.35766
,,,,-2.951063,51.35766
,,,,-2.947667,51.354586
,,,,-2.951063,51.35766
,,,,-2.951063,51.35766
,,,,-2.947673,51.356942
,,,,-2.939648,51.354291
,,,,-2.936997,51.355283
,,,,-2.938184,51.353664
,,,,-2.946063,51.35477
,,,,-2.943087,51.35465
,,,,-2.939123,51.353207
,,,,-2.939123,51.353207
,,,,-2.939123,51.353207
,,,,-2.953889,51.356837
,,,,-2.962842,51.363939
,,,,-2.941349,51.359519
,,,,-2.948395,51.357826
,,,,-2.936551,51.362309
,,,,-2.936856,51.358251
,,,,-2.99147,51.354016
,,,,-2.988235,51.353828
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.992492,51.354142
,,,,-2.990307,51.354665
,,,,-2.992165,51.354928
,,,,-2.99147,51.354016
,,,,-2.987649,51.353293
,,,,-2.987649,51.353293
,,,,-2.978401,51.352642
,,,,-2.986219,51.352892
,,,,-2.982767,51.353325
,,,,-2.978401,51.352642
,,,,-2.98554,51.3527
,,,,-2.986281,51.353098
,,,,-2.98554,51.3527
,,,,-2.986219,51.352892
,,,,-2.986219,51.352892
,,,,-2.986281,51.353098
,,,,-2.982658,51.352274
,,,,-2.984251,51.354239
,,,,-2.984759,51.353794
,,,,-2.984759,51.353794
,,,,-2.985287,51.354986
,,,,-2.982658,51.352274
,,,,-2.985287,51.354986
,,,,-2.98554,51.3527
,,,,-2.981182,51.351729
,,,,-2.98554,51.3527
,,,,-2.982715,51.352894
,,,,-2.98554,51.3527
,,,,-2.984759,51.353794
,,,,-2.979166,51.354848
,,,,-2.967728,51.354521
,,,,-2.967728,51.354521
,,,,-2.969896,51.353118
,,,,-2.967728,51.354521
,,,,-2.977127,51.35081
,,,,-2.97879,51.35067
,,,,-2.979557,51.350268
,,,,-2.980141,51.350731
,,,,-2.976057,51.351133
,,,,-2.974724,51.351918
,,,,-2.977127,51.35081
,,,,-2.979557,51.350268
,,,,-2.974795,51.35055
,,,,-2.976057,51.351133
,,,,-2.979701,51.350977
,,,,-2.980325,51.351251
,,,,-2.97879,51.35067
,,,,-2.980325,51.351251
,,,,-2.97642,51.350636
,,,,-2.980325,51.351251
,,,,-2.981539,51.350944
,,,,-2.97879,51.35067
,,,,-2.980141,51.350731
,,,,-2.977127,51.35081
,,,,-2.977127,51.35081
,,,,-2.977127,51.35081
,,,,-2.97642,51.350636
,,,,-2.983055,51.351336
,,,,-2.983055,51.351336
,,,,-2.983055,51.351336
,,,,-2.979557,51.350268
,,,,-2.97879,51.35067
,,,,-2.983055,51.351336
,,,,-2.979557,51.350268
,,,,-2.980141,51.350731
,,,,-2.978009,51.351747
,,,,-2.980141,51.350731
,,,,-2.981539,51.350944
,,,,-2.979701,51.350977
,,,,-2.957075,51.353268
,,,,-2.956435,51.356349
,,,,-2.962349,51.35416
,,,,-2.957762,51.352498
,,,,-2.957762,51.352498
,,,,-2.959246,51.35201
,,,,-2.962349,51.35416
,,,,-2.96073,51.355702
,,,,-2.969161,51.352989
,,,,-2.961496,51.352495
,,,,-2.966618,51.350241
,,,,-2.969161,51.352989
,,,,-2.96927,51.346595
,,,,-2.966548,51.347562
,,,,-2.968464,51.34786
,,,,-2.968293,51.349328
,,,,-2.968293,51.349328
,,,,-2.966548,51.347562
,,,,-2.966718,51.346814
,,,,-2.966548,51.347562
,,,,-2.968381,51.345316
,,,,-2.965897,51.348034
,,,,-2.966548,51.347562
,,,,-2.966718,51.346814
,,,,-2.966548,51.347562
,,,,-2.968293,51.349328
,,,,-2.96927,51.346595
,,,,-2.968293,51.349328
,,,,-2.968464,51.34786
,,,,-2.96927,51.346595
,,,,-2.966718,51.346814
,,,,-2.96927,51.346595
,,,,-2.96927,51.346595
,,,,-2.966718,51.346814
,,,,-2.969525,51.347789
,,,,-2.966548,51.347562
,,,,-2.972431,51.346704
,,,,-2.971149,51.346507
,,,,-2.973964,51.348588
,,,,-2.976488,51.349089
,,,,-2.976104,51.349964
,,,,-2.971433,51.349068
,,,,-2.976104,51.349964
,,,,-2.973964,51.348588
,,,,-2.972431,51.346704
,,,,-2.971648,51.347699
,,,,-2.971433,51.349068
,,,,-2.971433,51.349068
,,,,-2.971433,51.349068
,,,,-2.974272,51.347516
,,,,-2.974824,51.349867
,,,,-2.972941,51.347751
,,,,-2.976104,51.349964
,,,,-2.972431,51.346704
,,,,-2.973964,51.348588
,,,,-2.971433,51.349068
,,,,-2.976104,51.349964
,,,,-2.975835,51.348779
,,,,-2.971433,51.349068
,,,,-2.976488,51.349089
,,,,-2.974272,51.347516
,,,,-2.971433,51.349068
,,,,-2.972431,51.346704
,,,,-2.974272,51.347516
,,,,-2.973964,51.348588
,,,,-2.976487,51.349736
,,,,-2.976487,51.349736
,,,,-2.976487,51.349736
,,,,-2.971149,51.346507
,,,,-2.973964,51.348588
,,,,-2.974824,51.349867
,,,,-2.972431,51.346704
,,,,-2.974272,51.347516
,,,,-2.973964,51.348588
,,,,-2.974272,51.347516
,,,,-2.980182,51.345245
,,,,-2.976968,51.345353
,,,,-2.976968,51.345353
,,,,-2.978521,51.346122
,,,,-2.975238,51.346365
,,,,-2.977938,51.345714
,,,,-2.980925,51.341022
,,,,-2.978763,51.34942
,,,,-2.980024,51.347261
,,,,-2.975487,51.347973
,,,,-2.978596,51.34899
,,,,-2.979531,51.347696
,,,,-2.981887,51.340384
,,,,-2.979931,51.34692
,,,,-2.980153,51.34859
,,,,-2.977636,51.347047
,,,,-2.979182,51.346845
,,,,-2.975238,51.346365
,,,,-2.976045,51.348544
,,,,-2.980024,51.347261
,,,,-2.980024,51.347261
,,,,-2.980024,51.347261
,,,,-2.980925,51.341022
,,,,-2.978596,51.34899
,,,,-2.980925,51.341022
,,,,-2.977636,51.347047
,,,,-2.978596,51.34899
,,,,-2.981887,51.340384
,,,,-2.975238,51.346365
,,,,-2.980024,51.347261
,,,,-2.981335,51.348796
,,,,-2.981887,51.340384
,,,,-2.978521,51.346122
,,,,-2.980024,51.347261
,,,,-2.975487,51.347946
,,,,-2.975817,51.347251
,,,,-2.977809,51.341003
,,,,-2.980024,51.347261
,,,,-2.97813,51.346665
,,,,-2.978596,51.34899
,,,,-2.981887,51.340384
,,,,-2.979931,51.34692
,,,,-2.980925,51.341022
,,,,-2.975817,51.347251
,,,,-2.977809,51.341003
,,,,-2.975487,51.347946
,,,,-2.978147,51.350127
,,,,-2.978596,51.34899
,,,,-2.976245,51.345791
,,,,-2.978521,51.346122
,,,,-2.980024,51.347261
,,,,-2.979931,51.34692
,,,,-2.980024,51.347261
,,,,-2.979182,51.346845
,,,,-2.979043,51.347719
,,,,-2.978521,51.346122
,,,,-2.977809,51.341003
,,,,-2.979931,51.34692
,,,,-2.977809,51.341003
,,,,-2.981887,51.340384
,,,,-2.978521,51.346122
,,,,-2.977914,51.347278
,,,,-2.981887,51.340384
,,,,-2.977267,51.347949
,,,,-2.980024,51.347261
,,,,-2.979931,51.34692
,,,,-2.97813,51.346665
,,,,-2.97813,51.346665
,,,,-2.980182,51.345245
,,,,-2.981335,51.348796
,,,,-2.977809,51.341003
,,,,-2.975238,51.346365
,,,,-2.977809,51.341003
,,,,-2.97698,51.347952
,,,,-2.975817,51.347251
,,,,-2.971636,51.345092
,,,,-2.975487,51.347946
,,,,-2.978147,51.350127
,,,,-2.980161,51.346297
,,,,-2.981887,51.340384
,,,,-2.979043,51.347719
,,,,-2.975817,51.347251
,,,,-2.981335,51.348796
,,,,-2.971636,51.345092
,,,,-2.977938,51.345714
,,,,-2.971636,51.345092
,,,,-2.979531,51.347696
,,,,-2.97698,51.347952
,,,,-2.973939,51.342663
,,,,-2.975238,51.346365
,,,,-2.981784,51.347624
,,,,-2.971636,51.345092
,,,,-2.971636,51.345092
,,,,-2.980161,51.346297
,,,,-2.97746,51.348244
,,,,-2.980024,51.347261
,,,,-2.980153,51.34859
,,,,-2.976417,51.34712
,,,,-2.97813,51.346665
,,,,-2.979931,51.34692
,,,,-2.97813,51.346665
,,,,-2.980161,51.346297
,,,,-2.981335,51.348796
,,,,-2.977938,51.345714
,,,,-2.981784,51.347624
,,,,-2.980024,51.347261
,,,,-2.980024,51.347261
,,,,-2.980153,51.34859
,,,,-2.975238,51.346365
,,,,-2.975238,51.346365
,,,,-2.981887,51.340384
,,,,-2.977275,51.348965
,,,,-2.978147,51.350127
,,,,-2.980024,51.347261
,,,,-2.97746,51.348244
,,,,-2.977267,51.347949
,,,,-2.981204,51.348069
,,,,-2.97698,51.347952
,,,,-2.981204,51.348069
,,,,-2.979531,51.347696
,,,,-2.97746,51.348244
,,,,-2.97698,51.347952
,,,,-2.979931,51.34692
,,,,-2.978612,51.345681
,,,,-2.976417,51.34712
,,,,-2.981784,51.347624
,,,,-2.975734,51.34539
,,,,-2.981204,51.348069
,,,,-2.977267,51.347949
,,,,-2.975238,51.346365
,,,,-2.97746,51.348244
,,,,-2.975238,51.346365
,,,,-2.975238,51.346365
,,,,-2.979531,51.347696
,,,,-2.977636,51.347047
,,,,-2.975238,51.346365
,,,,-2.979531,51.347696
,,,,-2.980153,51.34859
,,,,-2.978147,51.350127
,,,,-2.980153,51.34859
,,,,-2.976417,51.34712
,,,,-2.980153,51.34859
,,,,-2.979531,51.347696
,,,,-2.975238,51.346365
,,,,-2.979531,51.347696
,,,,-2.979531,51.347696
,,,,-2.975238,51.346365
,,,,-2.978763,51.34942
,,,,-2.978596,51.34899
,,,,-2.979878,51.346489
,,,,-2.977636,51.347047
,,,,-2.97746,51.348244
,,,,-2.980153,51.34859
,,,,-2.975238,51.346365
,,,,-2.976417,51.34712
,,,,-2.97746,51.348244
,,,,-2.980024,51.347261
,,,,-2.980024,51.347261
,,,,-2.976245,51.345791
,,,,-2.97746,51.348244
,,,,-2.977809,51.341003
,,,,-2.978763,51.34942
,,,,-2.977267,51.347949
,,,,-2.97746,51.348244
,,,,-2.975817,51.347251
,,,,-2.978521,51.346122
,,,,-2.977809,51.341003
,,,,-2.978521,51.346122
,,,,-2.981784,51.347624
,,,,-2.979931,51.34692
,,,,-2.97698,51.347952
,,,,-2.97813,51.346665
,,,,-2.977267,51.347949
,,,,-2.981887,51.340384
,,,,-2.981335,51.348796
,,,,-2.977267,51.347949
,,,,-2.976045,51.348544
,,,,-2.980161,51.346297
,,,,-2.981784,51.347624
,,,,-2.975817,51.347251
,,,,-2.97698,51.347952
,,,,-2.977267,51.347949
,,,,-2.977267,51.347949
,,,,-2.975817,51.347251
,,,,-2.978612,51.345681
,,,,-2.977914,51.347278
,,,,-2.980153,51.34859
,,,,-2.97698,51.347952
,,,,-2.980024,51.347261
,,,,-2.978521,51.346122
,,,,-2.975734,51.34539
,,,,-2.977275,51.348965
,,,,-2.979043,51.347719
,,,,-2.980024,51.347261
,,,,-2.974655,51.344608
,,,,-2.973065,51.339379
,,,,-2.9741,51.345503
,,,,-2.976304,51.339756
,,,,-2.974109,51.34053
,,,,-2.976972,51.340794
,,,,-2.974655,51.344608
,,,,-2.974765,51.343708
,,,,-2.973065,51.339379
,,,,-2.973646,51.340372
,,,,-2.977467,51.343838
,,,,-2.976304,51.339756
,,,,-2.977459,51.339405
,,,,-2.977459,51.339405
,,,,-2.960308,51.345823
,,,,-2.954091,51.346495
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.952086,51.347437
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.957424,51.342457
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.958821,51.34062
,,,,-2.957424,51.342457
,,,,-2.961626,51.346361
,,,,-2.958821,51.34062
,,,,-2.957424,51.342457
,,,,-2.959183,51.345554
,,,,-2.953168,51.349074
,,,,-2.959209,51.348863
,,,,-2.959209,51.348863
,,,,-2.953168,51.349074
,,,,-2.959209,51.348863
,,,,-2.96168,51.350299
,,,,-2.961199,51.348613
,,,,-2.959012,51.348379
,,,,-2.962845,51.349004
,,,,-2.953168,51.349074
,,,,-2.962845,51.349004
,,,,-2.955758,51.347974
,,,,-2.959209,51.348863
,,,,-2.958942,51.335422
,,,,-2.964752,51.343413
,,,,-2.95842,51.337216
,,,,-2.95842,51.337216
,,,,-2.962577,51.336903
,,,,-2.957957,51.33704
,,,,-2.95842,51.337216
,,,,-2.964752,51.343413
,,,,-2.962577,51.336903
,,,,-2.967656,51.344306
,,,,-2.957582,51.337654
,,,,-2.961249,51.335898
,,,,-2.962577,51.336903
,,,,-2.962203,51.340323
,,,,-2.962429,51.342893
,,,,-2.95842,51.337216
,,,,-2.962577,51.336903
,,,,-2.962333,51.34105
,,,,-2.962577,51.336903
,,,,-2.962577,51.336903
,,,,-2.970544,51.339616
,,,,-2.970544,51.339616
,,,,-2.970601,51.34028
,,,,-2.968607,51.336979
,,,,-2.969485,51.338446
,,,,-2.970544,51.339616
,,,,-2.970544,51.339616
,,,,-2.969485,51.338446
,,,,-2.970544,51.339616
,,,,-2.964135,51.340703
,,,,-2.968607,51.336979
,,,,-2.967845,51.340303
,,,,-2.970544,51.339616
,,,,-2.968607,51.336979
,,,,-2.968406,51.336279
,,,,-2.964374,51.332932
,,,,-2.964374,51.332932
,,,,-2.96328,51.333489
,,,,-2.964374,51.332932
,,,,-2.964374,51.332932
,,,,-2.96328,51.333489
,,,,-2.965872,51.333881
,,,,-2.964374,51.332932
,,,,-2.964374,51.332932
,,,,-2.96328,51.333489
,,,,-2.968406,51.336279
,,,,-2.968148,51.334915
,,,,-2.964374,51.332932
,,,,-2.96328,51.333489
,,,,-2.96328,51.333489
,,,,-2.96328,51.333489
,,,,-2.968406,51.336279
,,,,-2.96328,51.333489
,,,,-2.968406,51.336279
,,,,-2.966493,51.334029
,,,,-2.968406,51.336279
,,,,-2.968406,51.336279
,,,,-2.965872,51.333881
,,,,-2.96328,51.333489
,,,,-2.96328,51.333489
,,,,-2.966574,51.335179
,,,,-2.964741,51.334718
,,,,-2.961434,51.334457
,,,,-2.962952,51.33288
,,,,-2.961304,51.330979
,,,,-2.962952,51.33288
,,,,-2.960091,51.330611
,,,,-2.962952,51.33288
,,,,-2.961434,51.334457
,,,,-2.962952,51.33288
,,,,-2.955339,51.335406
,,,,-2.962952,51.33288
,,,,-2.962952,51.33288
,,,,-2.962952,51.33288
,,,,-2.962952,51.33288
,,,,-2.962952,51.33288
,,,,-2.962952,51.33288
,,,,-2.955339,51.335406
,,,,-2.958309,51.333251
,,,,-2.958309,51.333251
,,,,-2.961304,51.330979
,,,,-2.958309,51.333251
,,,,-2.955339,51.335406
,,,,-2.962952,51.33288
,,,,-2.955339,51.335406
,,,,-2.955339,51.335406
,,,,-2.955339,51.335406
,,,,-2.958309,51.333251
,,,,-2.961434,51.334457
,,,,-2.957414,51.334409
,,,,-2.96243,51.32989
,,,,-2.966916,51.328217
,,,,-2.966556,51.328166
,,,,-2.966916,51.328217
,,,,-2.969824,51.328651
,,,,-2.966904,51.332434
,,,,-2.966556,51.328166
,,,,-2.96243,51.32989
,,,,-2.966556,51.328166
,,,,-2.963743,51.330905
,,,,-2.967846,51.326042
,,,,-2.966556,51.328166
,,,,-2.963743,51.330905
,,,,-2.96852,51.328042
,,,,-2.963743,51.330905
,,,,-2.966556,51.328166
,,,,-2.966904,51.332434
,,,,-2.966556,51.328166
,,,,-2.966556,51.328166
,,,,-2.966556,51.328166
,,,,-2.961719,51.329545
,,,,-2.969485,51.327521
,,,,-2.966556,51.328166
,,,,-2.97968,51.331806
,,,,-2.982991,51.334287
,,,,-2.982991,51.334287
,,,,-2.977582,51.330322
,,,,-2.982234,51.323692
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.978615,51.334351
,,,,-2.976913,51.333979
,,,,-2.976586,51.336148
,,,,-2.979571,51.335449
,,,,-2.978615,51.334351
,,,,-2.978482,51.337544
,,,,-2.976586,51.336148
,,,,-2.979354,51.333329
,,,,-2.978482,51.337544
,,,,-2.976962,51.33494
,,,,-2.976449,51.335799
,,,,-2.976106,51.338544
,,,,-2.973309,51.337318
,,,,-2.973309,51.337318
,,,,-2.976106,51.338544
,,,,-2.976106,51.338544
,,,,-2.976106,51.338544
,,,,-2.97231,51.336256
,,,,-2.970735,51.335082
,,,,-2.976106,51.338544
,,,,-2.970735,51.335082
,,,,-2.973526,51.336731
,,,,-2.97231,51.336256
,,,,-2.973763,51.328951
,,,,-2.968668,51.33099
,,,,-2.969715,51.332312
,,,,-2.875352,51.33007
,,,,-2.897949,51.328092
,,,,-2.89098,51.339538
,,,,-2.90928,51.294347
,,,,-2.86421,51.328327
,,,,-2.869225,51.32865
,,,,-2.865159,51.32841
,,,,-2.861784,51.326016
,,,,-2.90973,51.343206
,,,,-2.914231,51.332749
,,,,-2.911276,51.334274
,,,,-2.93162,51.344365
,,,,-2.900479,51.33639
,,,,-2.900479,51.33639
,,,,-2.910992,51.340957
,,,,-2.911056,51.333323
,,,,-2.914231,51.332749
,,,,-2.911056,51.333323
,,,,-2.912181,51.340121
,,,,-2.901177,51.335341
,,,,-2.91081,51.343359
,,,,-2.91081,51.343359
,,,,-2.918327,51.333715
,,,,-2.931296,51.325556
,,,,-2.948874,51.311504
,,,,-2.953876,51.32372
,,,,-2.948045,51.304021
,,,,-2.953876,51.32372
,,,,-2.959965,51.308779
,,,,-2.952723,51.322767
,,,,-2.841067,51.31071
,,,,-2.831816,51.313222
,,,,-2.832333,51.312463
,,,,-2.832333,51.312463
