LSOA_CODE,Pupil absence rates,Absence 10
E01004865,8.5,5.27
E01004929,8.5,5.27
E01005040,8.5,5.27
E01005152,8.5,5.27
E01005153,8.5,5.27
E01005154,8.5,5.27
E01005296,8.5,5.27
E01005323,8.5,5.27
E01005368,8.5,5.27
E01005439,8.5,5.27
E01005486,8.5,5.27
E01005487,8.5,5.27
E01005547,8.5,5.27
E01005548,8.5,5.27
E01005761,8.5,5.27
E01005833,8.5,5.27
E01005874,8.5,5.27
E01005915,8.5,5.27
E01005952,8.5,5.27
E01005980,8.5,5.27
E01006001,8.5,5.27
E01006003,8.5,5.27
E01006216,8.5,5.27
E01006290,8.5,5.27
E01006331,8.5,5.27
E01006332,8.5,5.27
E01006420,8.5,5.27
E01006433,8.5,5.27
E01006538,8.5,5.27
E01006549,8.5,5.27
E01006838,8.5,5.27
E01006846,8.5,5.27
E01006848,8.5,5.27
E01006877,8.5,5.27
E01006896,8.5,5.27
E01006901,8.5,5.27
E01006910,8.5,5.27
E01006912,8.5,5.27
E01006915,8.5,5.27
E01006953,8.5,5.27
E01007118,8.5,5.27
E01007119,8.5,5.27
E01007206,8.5,5.27
E01007217,8.5,5.27
E01007233,8.5,5.27
E01012418,8.5,5.27
E01012428,8.5,5.27
E01012429,8.5,5.27
E01012638,8.5,5.27
E01012655,8.5,5.27
E01012659,8.5,5.27
E01012699,8.5,5.27
E01012727,8.5,5.27
E01012731,8.5,5.27
E01018340,8.5,5.27
E01018342,8.5,5.27
E01018447,8.5,5.27
E01018486,8.5,5.27
E01018591,8.5,5.27
E01018629,8.5,5.27
E01018630,8.5,5.27
E01018631,8.5,5.27
E01018732,8.5,5.27
E01019100,8.5,5.27
E01019228,8.5,5.27
E01019243,8.5,5.27
E01019263,8.5,5.27
E01019267,8.5,5.27
E01019315,8.5,5.27
E01024858,8.5,5.27
E01024863,8.5,5.27
E01024953,8.5,5.27
E01025049,8.5,5.27
E01025076,8.5,5.27
E01025097,8.5,5.27
E01025123,8.5,5.27
E01025157,8.5,5.27
E01025382,8.5,5.27
E01025391,8.5,5.27
E01007329,8.5,5.27
E01007343,8.5,5.27
E01007548,8.5,5.27
E01007567,8.5,5.27
E01007568,8.5,5.27
E01007652,8.5,5.27
E01007659,8.5,5.27
E01007660,8.5,5.27
E01007716,8.5,5.27
E01007745,8.5,5.27
E01007746,8.5,5.27
E01007765,8.5,5.27
E01007785,8.5,5.27
E01007788,8.5,5.27
E01007816,8.5,5.27
E01007840,8.5,5.27
E01007877,8.5,5.27
E01007914,8.5,5.27
E01007944,8.5,5.27
E01008031,8.5,5.27
E01008042,8.5,5.27
E01008125,8.5,5.27
E01008139,8.5,5.27
E01008152,8.5,5.27
E01010669,8.5,5.27
E01010670,8.5,5.27
E01010731,8.5,5.27
E01010755,8.5,5.27
E01010780,8.5,5.27
E01010805,8.5,5.27
E01010833,8.5,5.27
E01010854,8.5,5.27
E01010860,8.5,5.27
E01011044,8.5,5.27
E01011140,8.5,5.27
E01011223,8.5,5.27
E01011406,8.5,5.27
E01011436,8.5,5.27
E01011440,8.5,5.27
E01011451,8.5,5.27
E01011525,8.5,5.27
E01011530,8.5,5.27
E01011533,8.5,5.27
E01011558,8.5,5.27
E01011611,8.5,5.27
E01011628,8.5,5.27
E01011629,8.5,5.27
E01011788,8.5,5.27
E01011792,8.5,5.27
E01011907,8.5,5.27
E01013295,8.5,5.27
E01013321,8.5,5.27
E01013332,8.5,5.27
E01013336,8.5,5.27
E01027811,8.5,5.27
E01027822,8.5,5.27
E01027824,8.5,5.27
E01013521,8.5,5.27
E01013532,8.5,5.27
E01013533,8.5,5.27
E01013587,8.5,5.27
E01013604,8.5,5.27
E01013617,8.5,5.27
E01013651,8.5,5.27
E01013652,8.5,5.27
E01013680,8.5,5.27
E01013700,8.5,5.27
E01013755,8.5,5.27
E01013872,8.5,5.27
E01013921,8.5,5.27
E01013925,8.5,5.27
E01013926,8.5,5.27
E01019432,8.5,5.27
E01019483,8.5,5.27
E01019492,8.5,5.27
E01019496,8.5,5.27
E01019497,8.5,5.27
E01019499,8.5,5.27
E01019502,8.5,5.27
E01019504,8.5,5.27
E01019513,8.5,5.27
E01019516,8.5,5.27
E01019518,8.5,5.27
E01019576,8.5,5.27
E01019584,8.5,5.27
E01019645,8.5,5.27
E01019648,8.5,5.27
E01019753,8.5,5.27
E01025628,8.5,5.27
E01025692,8.5,5.27
E01025697,8.5,5.27
E01025704,8.5,5.27
E01025708,8.5,5.27
E01025720,8.5,5.27
E01025725,8.5,5.27
E01026011,8.5,5.27
E01026103,8.5,5.27
E01026380,8.5,5.27
E01026976,8.5,5.27
E01026981,8.5,5.27
E01027098,8.5,5.27
E01027105,8.5,5.27
E01027122,8.5,5.27
E01027172,8.5,5.27
E01027183,8.5,5.27
E01027320,8.5,5.27
E01027344,8.5,5.27
E01027350,8.5,5.27
E01027948,8.5,5.27
E01027972,8.5,5.27
E01027998,8.5,5.27
E01028100,8.5,5.27
E01028116,8.5,5.27
E01028197,8.5,5.27
E01028206,8.5,5.27
E01028207,8.5,5.27
E01028240,8.5,5.27
E01028274,8.5,5.27
E01028393,8.5,5.27
E01028413,8.5,5.27
E01028414,8.5,5.27
E01008898,8.5,5.27
E01009088,8.5,5.27
E01009127,8.5,5.27
E01009130,8.5,5.27
E01009131,8.5,5.27
E01009287,8.5,5.27
E01009492,8.5,5.27
E01009495,8.5,5.27
E01009510,8.5,5.27
E01009525,8.5,5.27
E01009649,8.5,5.27
E01009650,8.5,5.27
E01009680,8.5,5.27
E01009682,8.5,5.27
E01009698,8.5,5.27
E01009702,8.5,5.27
E01009769,8.5,5.27
E01009783,8.5,5.27
E01009841,8.5,5.27
E01009849,8.5,5.27
E01009874,8.5,5.27
E01009890,8.5,5.27
E01009904,8.5,5.27
E01009923,8.5,5.27
E01009939,8.5,5.27
E01009970,8.5,5.27
E01010001,8.5,5.27
E01010127,8.5,5.27
E01010262,8.5,5.27
E01010264,8.5,5.27
E01010351,8.5,5.27
E01010401,8.5,5.27
E01010403,8.5,5.27
E01010407,8.5,5.27
E01010458,8.5,5.27
E01010479,8.5,5.27
E01010499,8.5,5.27
E01010558,8.5,5.27
E01014124,8.5,5.27
E01014128,8.5,5.27
E01014191,8.5,5.27
E01014217,8.5,5.27
E01014230,8.5,5.27
E01014247,8.5,5.27
E01014274,8.5,5.27
E01014303,8.5,5.27
E01014334,8.5,5.27
E01014355,8.5,5.27
E01028933,8.5,5.27
E01028982,8.5,5.27
E01029734,8.5,5.27
E01029849,8.5,5.27
E01031045,8.5,5.27
E01031085,8.5,5.27
E01031099,8.5,5.27
E01032357,8.5,5.27
E01032367,8.5,5.27
E01032444,8.5,5.27
E01032454,8.5,5.27
E01015596,8.5,5.27
E01015610,8.5,5.27
E01015622,8.5,5.27
E01015625,8.5,5.27
E01015637,8.5,5.27
E01015650,8.5,5.27
E01015657,8.5,5.27
E01015662,8.5,5.27
E01015773,8.5,5.27
E01015825,8.5,5.27
E01015849,8.5,5.27
E01015856,8.5,5.27
E01015860,8.5,5.27
E01015872,8.5,5.27
E01015888,8.5,5.27
E01015892,8.5,5.27
E01015894,8.5,5.27
E01015952,8.5,5.27
E01015953,8.5,5.27
E01015996,8.5,5.27
E01016013,8.5,5.27
E01017458,8.5,5.27
E01017959,8.5,5.27
E01017975,8.5,5.27
E01018022,8.5,5.27
E01018026,8.5,5.27
E01018036,8.5,5.27
E01018038,8.5,5.27
E01018056,8.5,5.27
E01018080,8.5,5.27
E01018084,8.5,5.27
E01018086,8.5,5.27
E01018087,8.5,5.27
E01018147,8.5,5.27
E01018181,8.5,5.27
E01018186,8.5,5.27
E01021291,8.5,5.27
E01021302,8.5,5.27
E01021462,8.5,5.27
E01021464,8.5,5.27
E01021485,8.5,5.27
E01021486,8.5,5.27
E01021599,8.5,5.27
E01021649,8.5,5.27
E01021713,8.5,5.27
E01021797,8.5,5.27
E01021812,8.5,5.27
E01021817,8.5,5.27
E01021819,8.5,5.27
E01021826,8.5,5.27
E01021837,8.5,5.27
E01021858,8.5,5.27
E01021860,8.5,5.27
E01021864,8.5,5.27
E01021986,8.5,5.27
E01023295,8.5,5.27
E01023310,8.5,5.27
E01023324,8.5,5.27
E01023326,8.5,5.27
E01023389,8.5,5.27
E01023583,8.5,5.27
E01023707,8.5,5.27
E01023750,8.5,5.27
E01023752,8.5,5.27
E01023753,8.5,5.27
E01023754,8.5,5.27
E01023775,8.5,5.27
E01023778,8.5,5.27
E01023783,8.5,5.27
E01023785,8.5,5.27
E01023787,8.5,5.27
E01023801,8.5,5.27
E01023883,8.5,5.27
E01023939,8.5,5.27
E01023942,8.5,5.27
E01026446,8.5,5.27
E01026496,8.5,5.27
E01026544,8.5,5.27
E01026585,8.5,5.27
E01026644,8.5,5.27
E01026647,8.5,5.27
E01026652,8.5,5.27
E01026659,8.5,5.27
E01026668,8.5,5.27
E01026698,8.5,5.27
E01026713,8.5,5.27
E01026726,8.5,5.27
E01026763,8.5,5.27
E01026765,8.5,5.27
E01026918,8.5,5.27
E01029977,8.5,5.27
E01030022,8.5,5.27
E01030027,8.5,5.27
E01030029,8.5,5.27
E01030168,8.5,5.27
E01030169,8.5,5.27
E01030262,8.5,5.27
E01000017,8.5,5.27
E01000037,8.5,5.27
E01000049,8.5,5.27
E01000065,8.5,5.27
E01000093,8.5,5.27
E01000096,8.5,5.27
E01000097,8.5,5.27
E01000106,8.5,5.27
E01000139,8.5,5.27
E01000335,8.5,5.27
E01000414,8.5,5.27
E01000422,8.5,5.27
E01000642,8.5,5.27
E01000654,8.5,5.27
E01000655,8.5,5.27
E01000659,8.5,5.27
E01000691,8.5,5.27
E01000714,8.5,5.27
E01000783,8.5,5.27
E01000784,8.5,5.27
E01000785,8.5,5.27
E01000799,8.5,5.27
E01000806,8.5,5.27
E01000878,8.5,5.27
E01000889,8.5,5.27
E01000977,8.5,5.27
E01000980,8.5,5.27
E01001014,8.5,5.27
E01001043,8.5,5.27
E01001061,8.5,5.27
E01001116,8.5,5.27
E01001130,8.5,5.27
E01001136,8.5,5.27
E01001171,8.5,5.27
E01001189,8.5,5.27
E01001191,8.5,5.27
E01001427,8.5,5.27
E01001432,8.5,5.27
E01001449,8.5,5.27
E01001464,8.5,5.27
E01001596,8.5,5.27
E01001645,8.5,5.27
E01001716,8.5,5.27
E01001860,8.5,5.27
E01001886,8.5,5.27
E01001918,8.5,5.27
E01001921,8.5,5.27
E01001936,8.5,5.27
E01001951,8.5,5.27
E01001980,8.5,5.27
E01002007,8.5,5.27
E01002016,8.5,5.27
E01002029,8.5,5.27
E01002036,8.5,5.27
E01002094,8.5,5.27
E01002251,8.5,5.27
E01002368,8.5,5.27
E01002401,8.5,5.27
E01002504,8.5,5.27
E01002506,8.5,5.27
E01002610,8.5,5.27
E01002694,8.5,5.27
E01002699,8.5,5.27
E01002707,8.5,5.27
E01002711,8.5,5.27
E01002715,8.5,5.27
E01002716,8.5,5.27
E01002720,8.5,5.27
E01002721,8.5,5.27
E01002726,8.5,5.27
E01002773,8.5,5.27
E01002786,8.5,5.27
E01002789,8.5,5.27
E01002908,8.5,5.27
E01002946,8.5,5.27
E01003217,8.5,5.27
E01003270,8.5,5.27
E01003288,8.5,5.27
E01003390,8.5,5.27
E01003430,8.5,5.27
E01003720,8.5,5.27
E01003722,8.5,5.27
E01003727,8.5,5.27
E01003798,8.5,5.27
E01003800,8.5,5.27
E01003831,8.5,5.27
E01003854,8.5,5.27
E01003933,8.5,5.27
E01003966,8.5,5.27
E01003989,8.5,5.27
E01003992,8.5,5.27
E01004006,8.5,5.27
E01004008,8.5,5.27
E01004012,8.5,5.27
E01004063,8.5,5.27
E01004067,8.5,5.27
E01004169,8.5,5.27
E01004185,8.5,5.27
E01004421,8.5,5.27
E01004433,8.5,5.27
E01004449,8.5,5.27
E01004639,8.5,5.27
E01016023,8.5,5.27
E01016138,8.5,5.27
E01016233,8.5,5.27
E01016712,8.5,5.27
E01016728,8.5,5.27
E01016732,8.5,5.27
E01016840,8.5,5.27
E01016850,8.5,5.27
E01016893,8.5,5.27
E01016912,8.5,5.27
E01016920,8.5,5.27
E01016928,8.5,5.27
E01016929,8.5,5.27
E01016948,8.5,5.27
E01016967,8.5,5.27
E01017138,8.5,5.27
E01017162,8.5,5.27
E01017169,8.5,5.27
E01017205,8.5,5.27
E01017233,8.5,5.27
E01017249,8.5,5.27
E01017261,8.5,5.27
E01017262,8.5,5.27
E01017263,8.5,5.27
E01020918,8.5,5.27
E01021016,8.5,5.27
E01022476,8.5,5.27
E01022494,8.5,5.27
E01022517,8.5,5.27
E01022518,8.5,5.27
E01022523,8.5,5.27
E01022529,8.5,5.27
E01022542,8.5,5.27
E01022545,8.5,5.27
E01022658,8.5,5.27
E01022671,8.5,5.27
E01022672,8.5,5.27
E01022689,8.5,5.27
E01022794,8.5,5.27
E01022795,8.5,5.27
E01022796,8.5,5.27
E01022797,8.5,5.27
E01022798,8.5,5.27
E01022799,8.5,5.27
E01022808,8.5,5.27
E01022832,8.5,5.27
E01022836,8.5,5.27
E01022838,8.5,5.27
E01023013,8.5,5.27
E01023027,8.5,5.27
E01023031,8.5,5.27
E01023032,8.5,5.27
E01023076,8.5,5.27
E01023109,8.5,5.27
E01023118,8.5,5.27
E01023153,8.5,5.27
E01023169,8.5,5.27
E01023189,8.5,5.27
E01024011,8.5,5.27
E01024048,8.5,5.27
E01024069,8.5,5.27
E01024086,8.5,5.27
E01024099,8.5,5.27
E01024110,8.5,5.27
E01024194,8.5,5.27
E01024225,8.5,5.27
E01024257,8.5,5.27
E01024275,8.5,5.27
E01024283,8.5,5.27
E01024465,8.5,5.27
E01024496,8.5,5.27
E01024552,8.5,5.27
E01024634,8.5,5.27
E01024651,8.5,5.27
E01024659,8.5,5.27
E01024665,8.5,5.27
E01024688,8.5,5.27
E01024700,8.5,5.27
E01024760,8.5,5.27
E01024774,8.5,5.27
E01024775,8.5,5.27
E01024833,8.5,5.27
E01024836,8.5,5.27
E01024843,8.5,5.27
E01028444,8.5,5.27
E01028445,8.5,5.27
E01028452,8.5,5.27
E01028515,8.5,5.27
E01028522,8.5,5.27
E01028544,8.5,5.27
E01028604,8.5,5.27
E01028692,8.5,5.27
E01028702,8.5,5.27
E01030304,8.5,5.27
E01030310,8.5,5.27
E01030362,8.5,5.27
E01030496,8.5,5.27
E01030497,8.5,5.27
E01030505,8.5,5.27
E01030550,8.5,5.27
E01030570,8.5,5.27
E01030572,8.5,5.27
E01030573,8.5,5.27
E01030599,8.5,5.27
E01030600,8.5,5.27
E01030601,8.5,5.27
E01030608,8.5,5.27
E01030631,8.5,5.27
E01030633,8.5,5.27
E01030658,8.5,5.27
E01030659,8.5,5.27
E01030671,8.5,5.27
E01030985,8.5,5.27
E01031357,8.5,5.27
E01031365,8.5,5.27
E01031409,8.5,5.27
E01031418,8.5,5.27
E01031432,8.5,5.27
E01031439,8.5,5.27
E01031440,8.5,5.27
E01031441,8.5,5.27
E01031453,8.5,5.27
E01031455,8.5,5.27
E01031784,8.5,5.27
E01031808,8.5,5.27
E01031830,8.5,5.27
E01014374,8.5,5.27
E01014388,8.5,5.27
E01014406,8.5,5.27
E01014433,8.5,5.27
E01014438,8.5,5.27
E01014464,8.5,5.27
E01014514,8.5,5.27
E01014537,8.5,5.27
E01014568,8.5,5.27
E01014571,8.5,5.27
E01014588,8.5,5.27
E01014623,8.5,5.27
E01014625,8.5,5.27
E01014626,8.5,5.27
E01014652,8.5,5.27
E01014654,8.5,5.27
E01014658,8.5,5.27
E01014674,8.5,5.27
E01014698,8.5,5.27
E01014699,8.5,5.27
E01014701,8.5,5.27
E01014733,8.5,5.27
E01014805,8.5,5.27
E01014812,8.5,5.27
E01014905,8.5,5.27
E01014910,8.5,5.27
E01015029,8.5,5.27
E01015163,8.5,5.27
E01015164,8.5,5.27
E01015170,8.5,5.27
E01015186,8.5,5.27
E01015188,8.5,5.27
E01015222,8.5,5.27
E01015236,8.5,5.27
E01015253,8.5,5.27
E01015258,8.5,5.27
E01015304,8.5,5.27
E01015367,8.5,5.27
E01015372,8.5,5.27
E01018834,8.5,5.27
E01018836,8.5,5.27
E01018837,8.5,5.27
E01018891,8.5,5.27
E01018910,8.5,5.27
E01018927,8.5,5.27
E01018928,8.5,5.27
E01018929,8.5,5.27
E01018930,8.5,5.27
E01018931,8.5,5.27
E01018932,8.5,5.27
E01018933,8.5,5.27
E01018934,8.5,5.27
E01018935,8.5,5.27
E01018944,8.5,5.27
E01018976,8.5,5.27
E01018977,8.5,5.27
E01018988,8.5,5.27
E01019001,8.5,5.27
E01019002,8.5,5.27
E01019003,8.5,5.27
E01019004,8.5,5.27
E01019036,8.5,5.27
E01019061,8.5,5.27
E01019062,8.5,5.27
E01019911,8.5,5.27
E01019986,8.5,5.27
E01019993,8.5,5.27
E01020002,8.5,5.27
E01020007,8.5,5.27
E01020027,8.5,5.27
E01020055,8.5,5.27
E01020057,8.5,5.27
E01020086,8.5,5.27
E01020106,8.5,5.27
E01020143,8.5,5.27
E01020191,8.5,5.27
E01020272,8.5,5.27
E01020275,8.5,5.27
E01020276,8.5,5.27
E01020277,8.5,5.27
E01020281,8.5,5.27
E01020282,8.5,5.27
E01020283,8.5,5.27
E01020285,8.5,5.27
E01020297,8.5,5.27
E01020300,8.5,5.27
E01020336,8.5,5.27
E01020341,8.5,5.27
E01020554,8.5,5.27
E01020555,8.5,5.27
E01020562,8.5,5.27
E01020564,8.5,5.27
E01020565,8.5,5.27
E01020569,8.5,5.27
E01020570,8.5,5.27
E01022154,8.5,5.27
E01022300,8.5,5.27
E01022302,8.5,5.27
E01022311,8.5,5.27
E01029093,8.5,5.27
E01029209,8.5,5.27
E01029243,8.5,5.27
E01031844,8.5,5.27
E01031850,8.5,5.27
E01031981,8.5,5.27
E01032062,8.5,5.27
E01032063,8.5,5.27
E01032065,8.5,5.27
E01032066,8.5,5.27
E01032072,8.5,5.27
E01008169,8.4,5.208
E01008254,8.4,5.208
E01008293,8.4,5.208
E01008374,8.4,5.208
E01008411,8.4,5.208
E01008467,8.4,5.208
E01008471,8.4,5.208
E01008472,8.4,5.208
E01008479,8.4,5.208
E01008505,8.4,5.208
E01008508,8.4,5.208
E01008513,8.4,5.208
E01008631,8.4,5.208
E01008643,8.4,5.208
E01008691,8.4,5.208
E01008703,8.4,5.208
E01008705,8.4,5.208
E01008706,8.4,5.208
E01008710,8.4,5.208
E01008714,8.4,5.208
E01008720,8.4,5.208
E01008743,8.4,5.208
E01008744,8.4,5.208
E01008747,8.4,5.208
E01008748,8.4,5.208
E01008754,8.4,5.208
E01008836,8.4,5.208
E01012007,8.4,5.208
E01012009,8.4,5.208
E01012053,8.4,5.208
E01012054,8.4,5.208
E01012055,8.4,5.208
E01012122,8.4,5.208
E01012131,8.4,5.208
E01012190,8.4,5.208
E01012206,8.4,5.208
E01012213,8.4,5.208
E01012217,8.4,5.208
E01012219,8.4,5.208
E01012317,8.4,5.208
E01020615,8.4,5.208
E01020722,8.4,5.208
E01020724,8.4,5.208
E01020760,8.4,5.208
E01020792,8.4,5.208
E01020799,8.4,5.208
E01020803,8.4,5.208
E01020806,8.4,5.208
E01020845,8.4,5.208
E01020848,8.4,5.208
E01004822,8.4,5.208
E01004825,8.4,5.208
E01004864,8.4,5.208
E01004934,8.4,5.208
E01004936,8.4,5.208
E01005159,8.4,5.208
E01005324,8.4,5.208
E01005471,8.4,5.208
E01005483,8.4,5.208
E01005515,8.4,5.208
E01005522,8.4,5.208
E01005532,8.4,5.208
E01005534,8.4,5.208
E01005546,8.4,5.208
E01005567,8.4,5.208
E01005594,8.4,5.208
E01005648,8.4,5.208
E01005765,8.4,5.208
E01005766,8.4,5.208
E01005889,8.4,5.208
E01005893,8.4,5.208
E01005917,8.4,5.208
E01005947,8.4,5.208
E01005950,8.4,5.208
E01005953,8.4,5.208
E01005960,8.4,5.208
E01005998,8.4,5.208
E01005999,8.4,5.208
E01006028,8.4,5.208
E01006031,8.4,5.208
E01006111,8.4,5.208
E01006175,8.4,5.208
E01006185,8.4,5.208
E01006187,8.4,5.208
E01006214,8.4,5.208
E01006270,8.4,5.208
E01006273,8.4,5.208
E01006279,8.4,5.208
E01006281,8.4,5.208
E01006287,8.4,5.208
E01006306,8.4,5.208
E01006322,8.4,5.208
E01006431,8.4,5.208
E01006456,8.4,5.208
E01006533,8.4,5.208
E01006537,8.4,5.208
E01006629,8.4,5.208
E01006656,8.4,5.208
E01006665,8.4,5.208
E01006671,8.4,5.208
E01006834,8.4,5.208
E01006841,8.4,5.208
E01006850,8.4,5.208
E01006853,8.4,5.208
E01006857,8.4,5.208
E01006864,8.4,5.208
E01006876,8.4,5.208
E01006898,8.4,5.208
E01007084,8.4,5.208
E01007155,8.4,5.208
E01007228,8.4,5.208
E01012373,8.4,5.208
E01012374,8.4,5.208
E01012415,8.4,5.208
E01012688,8.4,5.208
E01012730,8.4,5.208
E01018334,8.4,5.208
E01018341,8.4,5.208
E01018487,8.4,5.208
E01018489,8.4,5.208
E01018490,8.4,5.208
E01018496,8.4,5.208
E01018511,8.4,5.208
E01018519,8.4,5.208
E01018538,8.4,5.208
E01018622,8.4,5.208
E01018633,8.4,5.208
E01018747,8.4,5.208
E01019101,8.4,5.208
E01019113,8.4,5.208
E01019141,8.4,5.208
E01019190,8.4,5.208
E01019191,8.4,5.208
E01019240,8.4,5.208
E01019250,8.4,5.208
E01019278,8.4,5.208
E01019291,8.4,5.208
E01024864,8.4,5.208
E01024880,8.4,5.208
E01024909,8.4,5.208
E01024911,8.4,5.208
E01024951,8.4,5.208
E01025036,8.4,5.208
E01025150,8.4,5.208
E01025187,8.4,5.208
E01025203,8.4,5.208
E01025224,8.4,5.208
E01025230,8.4,5.208
E01025274,8.4,5.208
E01025309,8.4,5.208
E01025415,8.4,5.208
E01025421,8.4,5.208
E01025603,8.4,5.208
E01007331,8.4,5.208
E01007347,8.4,5.208
E01007492,8.4,5.208
E01007566,8.4,5.208
E01007569,8.4,5.208
E01007643,8.4,5.208
E01007653,8.4,5.208
E01007658,8.4,5.208
E01007692,8.4,5.208
E01007717,8.4,5.208
E01007797,8.4,5.208
E01007801,8.4,5.208
E01007802,8.4,5.208
E01007807,8.4,5.208
E01007819,8.4,5.208
E01007821,8.4,5.208
E01007822,8.4,5.208
E01007869,8.4,5.208
E01007873,8.4,5.208
E01007903,8.4,5.208
E01008138,8.4,5.208
E01008158,8.4,5.208
E01010569,8.4,5.208
E01010629,8.4,5.208
E01010667,8.4,5.208
E01010703,8.4,5.208
E01010735,8.4,5.208
E01010748,8.4,5.208
E01010788,8.4,5.208
E01010834,8.4,5.208
E01010964,8.4,5.208
E01011029,8.4,5.208
E01011253,8.4,5.208
E01011255,8.4,5.208
E01011377,8.4,5.208
E01011388,8.4,5.208
E01011408,8.4,5.208
E01011487,8.4,5.208
E01011505,8.4,5.208
E01011511,8.4,5.208
E01011520,8.4,5.208
E01011523,8.4,5.208
E01011531,8.4,5.208
E01011541,8.4,5.208
E01011560,8.4,5.208
E01011636,8.4,5.208
E01011685,8.4,5.208
E01011714,8.4,5.208
E01011715,8.4,5.208
E01011786,8.4,5.208
E01011789,8.4,5.208
E01011790,8.4,5.208
E01011899,8.4,5.208
E01011921,8.4,5.208
E01011924,8.4,5.208
E01011927,8.4,5.208
E01013155,8.4,5.208
E01013297,8.4,5.208
E01013312,8.4,5.208
E01013383,8.4,5.208
E01013399,8.4,5.208
E01027749,8.4,5.208
E01027755,8.4,5.208
E01027813,8.4,5.208
E01027831,8.4,5.208
E01027832,8.4,5.208
E01013482,8.4,5.208
E01013486,8.4,5.208
E01013555,8.4,5.208
E01013571,8.4,5.208
E01013573,8.4,5.208
E01013581,8.4,5.208
E01013588,8.4,5.208
E01013606,8.4,5.208
E01013618,8.4,5.208
E01013623,8.4,5.208
E01013685,8.4,5.208
E01013691,8.4,5.208
E01013916,8.4,5.208
E01013950,8.4,5.208
E01019464,8.4,5.208
E01019468,8.4,5.208
E01019469,8.4,5.208
E01019471,8.4,5.208
E01019485,8.4,5.208
E01019506,8.4,5.208
E01019514,8.4,5.208
E01019519,8.4,5.208
E01019525,8.4,5.208
E01019526,8.4,5.208
E01019572,8.4,5.208
E01019731,8.4,5.208
E01019808,8.4,5.208
E01019874,8.4,5.208
E01025636,8.4,5.208
E01025669,8.4,5.208
E01025689,8.4,5.208
E01025690,8.4,5.208
E01025693,8.4,5.208
E01025695,8.4,5.208
E01025707,8.4,5.208
E01025710,8.4,5.208
E01025715,8.4,5.208
E01025716,8.4,5.208
E01025717,8.4,5.208
E01025719,8.4,5.208
E01025723,8.4,5.208
E01025734,8.4,5.208
E01025884,8.4,5.208
E01025908,8.4,5.208
E01025958,8.4,5.208
E01026308,8.4,5.208
E01026408,8.4,5.208
E01026974,8.4,5.208
E01027009,8.4,5.208
E01027013,8.4,5.208
E01027082,8.4,5.208
E01027096,8.4,5.208
E01027164,8.4,5.208
E01027165,8.4,5.208
E01027167,8.4,5.208
E01027251,8.4,5.208
E01027326,8.4,5.208
E01027327,8.4,5.208
E01027333,8.4,5.208
E01027939,8.4,5.208
E01027942,8.4,5.208
E01027989,8.4,5.208
E01028118,8.4,5.208
E01028145,8.4,5.208
E01028190,8.4,5.208
E01028191,8.4,5.208
E01028192,8.4,5.208
E01028204,8.4,5.208
E01028241,8.4,5.208
E01028258,8.4,5.208
E01028260,8.4,5.208
E01028366,8.4,5.208
E01008896,8.4,5.208
E01008899,8.4,5.208
E01008930,8.4,5.208
E01009020,8.4,5.208
E01009053,8.4,5.208
E01009063,8.4,5.208
E01009120,8.4,5.208
E01009321,8.4,5.208
E01009322,8.4,5.208
E01009323,8.4,5.208
E01009324,8.4,5.208
E01009494,8.4,5.208
E01009516,8.4,5.208
E01009562,8.4,5.208
E01009622,8.4,5.208
E01009627,8.4,5.208
E01009631,8.4,5.208
E01009636,8.4,5.208
E01009640,8.4,5.208
E01009676,8.4,5.208
E01009686,8.4,5.208
E01009692,8.4,5.208
E01009695,8.4,5.208
E01009701,8.4,5.208
E01009704,8.4,5.208
E01009705,8.4,5.208
E01009741,8.4,5.208
E01009749,8.4,5.208
E01009758,8.4,5.208
E01009813,8.4,5.208
E01009839,8.4,5.208
E01009844,8.4,5.208
E01009848,8.4,5.208
E01009857,8.4,5.208
E01009871,8.4,5.208
E01009886,8.4,5.208
E01009905,8.4,5.208
E01009918,8.4,5.208
E01010002,8.4,5.208
E01010006,8.4,5.208
E01010092,8.4,5.208
E01010272,8.4,5.208
E01010380,8.4,5.208
E01010404,8.4,5.208
E01010405,8.4,5.208
E01010451,8.4,5.208
E01010503,8.4,5.208
E01010566,8.4,5.208
E01014024,8.4,5.208
E01014069,8.4,5.208
E01014166,8.4,5.208
E01014187,8.4,5.208
E01014194,8.4,5.208
E01014234,8.4,5.208
E01014237,8.4,5.208
E01014254,8.4,5.208
E01014266,8.4,5.208
E01014296,8.4,5.208
E01014298,8.4,5.208
E01014323,8.4,5.208
E01014327,8.4,5.208
E01029561,8.4,5.208
E01029823,8.4,5.208
E01029824,8.4,5.208
E01029832,8.4,5.208
E01031056,8.4,5.208
E01031087,8.4,5.208
E01031142,8.4,5.208
E01031216,8.4,5.208
E01031290,8.4,5.208
E01031332,8.4,5.208
E01031337,8.4,5.208
E01032184,8.4,5.208
E01032185,8.4,5.208
E01032186,8.4,5.208
E01032187,8.4,5.208
E01032188,8.4,5.208
E01032189,8.4,5.208
E01032201,8.4,5.208
E01032204,8.4,5.208
E01032221,8.4,5.208
E01032222,8.4,5.208
E01032301,8.4,5.208
E01015593,8.4,5.208
E01015607,8.4,5.208
E01015623,8.4,5.208
E01015656,8.4,5.208
E01015658,8.4,5.208
E01015734,8.4,5.208
E01015738,8.4,5.208
